Var1,Var2,Var3,Var4,Var5
rov trace:,NaN,NaN,NaN,NaN
,-0.07,-0.057,-0.048,-0.058
,-0.064,-0.051,-0.042,-0.052
,-0.059,-0.046,-0.037,-0.045
,-0.053,-0.041,-0.031,-0.039
,-0.048,-0.035,-0.026,-0.033
,-0.042,-0.03,-0.021,-0.027
,-0.037,-0.025,-0.017,-0.021
,-0.032,-0.021,-0.012,-0.016
,-0.026,-0.016,-0.007,-0.01
,-0.021,-0.012,-0.003,-0.005
,-0.016,-0.007,0.002,0
,-0.011,-0.003,0.006,0.006
,-0.005,0,0.01,0.011
,0,0.004,0.014,0.016
,0.005,0.007,0.018,0.021
,0.01,0.01,0.021,0.026
,0.014,0.013,0.025,0.03
,0.019,0.016,0.028,0.035
,0.024,0.018,0.032,0.04
,0.028,0.02,0.035,0.044
,0.032,0.022,0.038,0.048
,0.036,0.024,0.04,0.052
,0.04,0.025,0.043,0.056
,0.043,0.027,0.045,0.06
,0.047,0.028,0.047,0.063
,0.05,0.029,0.049,0.067
,0.053,0.029,0.051,0.07
,0.055,0.03,0.053,0.073
,0.058,0.03,0.054,0.075
,0.06,0.031,0.056,0.078
,0.062,0.031,0.057,0.08
,0.063,0.031,0.058,0.082
,0.065,0.031,0.059,0.084
,0.066,0.031,0.06,0.085
,0.067,0.031,0.06,0.087
,0.067,0.031,0.061,0.088
,0.068,0.031,0.061,0.089
,0.068,0.031,0.061,0.09
,0.068,0.031,0.061,0.091
,0.068,0.031,0.062,0.092
,0.068,0.031,0.062,0.092
,0.068,0.031,0.061,0.093
,0.068,0.032,0.061,0.093
,0.067,0.032,0.061,0.093
,0.067,0.032,0.061,0.094
,0.066,0.032,0.061,0.094
,0.066,0.032,0.06,0.094
,0.065,0.032,0.06,0.094
,0.065,0.032,0.06,0.094
,0.064,0.032,0.06,0.094
,0.064,0.032,0.059,0.094
,0.063,0.032,0.059,0.095
,0.063,0.033,0.059,0.095
,0.063,0.033,0.059,0.095
,0.063,0.033,0.058,0.095
,0.062,0.033,0.058,0.095
,0.062,0.033,0.058,0.095
,0.062,0.033,0.058,0.095
,0.063,0.033,0.058,0.095
,0.063,0.033,0.057,0.095
,0.063,0.033,0.057,0.096
,0.064,0.033,0.057,0.096
,0.064,0.033,0.057,0.096
,0.065,0.033,0.057,0.097
,0.065,0.033,0.057,0.097
,0.066,0.033,0.057,0.098
,0.067,0.033,0.057,0.098
,0.067,0.033,0.057,0.099
,0.068,0.033,0.057,0.1
,0.069,0.033,0.058,0.1
,0.07,0.033,0.058,0.101
,0.07,0.033,0.058,0.102
,0.071,0.033,0.058,0.102
,0.072,0.034,0.058,0.103
,0.072,0.034,0.059,0.104
,0.073,0.034,0.059,0.105
,0.073,0.034,0.059,0.106
,0.074,0.034,0.059,0.106
,0.074,0.034,0.06,0.107
,0.074,0.034,0.06,0.108
,0.074,0.034,0.06,0.109
,0.074,0.034,0.06,0.109
,0.074,0.034,0.06,0.11
,0.074,0.035,0.061,0.111
,0.074,0.035,0.061,0.111
,0.074,0.035,0.061,0.112
,0.074,0.035,0.061,0.112
,0.073,0.035,0.061,0.113
,0.073,0.035,0.061,0.113
,0.072,0.035,0.061,0.114
,0.072,0.036,0.06,0.114
,0.071,0.036,0.06,0.115
,0.07,0.036,0.06,0.115
,0.07,0.036,0.06,0.115
,0.069,0.037,0.059,0.116
,0.068,0.037,0.059,0.116
,0.068,0.037,0.058,0.116
,0.067,0.038,0.057,0.117
,0.066,0.038,0.057,0.117
,0.065,0.038,0.056,0.117
,0.065,0.038,0.055,0.118
,0.064,0.039,0.055,0.118
,0.064,0.039,0.054,0.118
,0.063,0.039,0.053,0.119
,0.063,0.04,0.052,0.119
,0.062,0.04,0.051,0.119
,0.062,0.04,0.05,0.119
,0.062,0.04,0.049,0.119
,0.062,0.041,0.048,0.119
,0.062,0.041,0.047,0.119
,0.062,0.041,0.046,0.119
,0.062,0.041,0.045,0.119
,0.062,0.041,0.044,0.119
,0.063,0.041,0.043,0.119
,0.063,0.041,0.042,0.119
,0.064,0.041,0.041,0.119
,0.064,0.041,0.04,0.118
,0.065,0.041,0.04,0.118
,0.065,0.041,0.039,0.118
,0.066,0.041,0.038,0.118
,0.067,0.04,0.038,0.117
,0.067,0.04,0.037,0.117
,0.068,0.04,0.037,0.117
,0.068,0.04,0.037,0.116
,0.069,0.04,0.036,0.116
,0.069,0.04,0.036,0.115
,0.07,0.039,0.036,0.115
,0.07,0.039,0.036,0.115
,0.07,0.039,0.036,0.114
,0.071,0.039,0.036,0.114
,0.071,0.039,0.036,0.114
,0.071,0.039,0.036,0.113
,0.071,0.038,0.036,0.113
,0.07,0.038,0.037,0.113
,0.07,0.038,0.037,0.112
,0.07,0.038,0.037,0.112
,0.069,0.038,0.037,0.112
,0.069,0.037,0.037,0.112
,0.069,0.037,0.038,0.111
,0.068,0.037,0.038,0.111
,0.068,0.037,0.038,0.111
,0.067,0.037,0.038,0.111
,0.067,0.037,0.038,0.111
,0.066,0.036,0.038,0.111
,0.066,0.036,0.038,0.11
,0.065,0.036,0.038,0.11
,0.065,0.036,0.038,0.11
,0.064,0.036,0.038,0.11
,0.064,0.036,0.038,0.11
,0.064,0.036,0.038,0.11
,0.064,0.036,0.038,0.11
,0.063,0.036,0.038,0.11
,0.063,0.036,0.038,0.11
,0.063,0.036,0.038,0.11
,0.063,0.036,0.038,0.11
,0.063,0.036,0.037,0.109
,0.063,0.036,0.037,0.109
,0.063,0.036,0.037,0.109
,0.063,0.036,0.037,0.109
,0.063,0.036,0.037,0.108
,0.063,0.036,0.037,0.108
,0.063,0.036,0.036,0.108
,0.063,0.036,0.036,0.107
,0.063,0.037,0.036,0.107
,0.064,0.037,0.035,0.106
,0.064,0.037,0.035,0.106
,0.064,0.037,0.035,0.106
,0.064,0.038,0.034,0.105
,0.064,0.038,0.034,0.105
,0.064,0.039,0.033,0.104
,0.064,0.039,0.033,0.104
,0.063,0.04,0.032,0.103
,0.063,0.04,0.032,0.103
,0.063,0.041,0.031,0.102
,0.063,0.041,0.03,0.102
,0.063,0.042,0.03,0.101
,0.063,0.043,0.029,0.101
,0.063,0.044,0.028,0.1
,0.063,0.044,0.028,0.1
,0.063,0.045,0.027,0.1
,0.063,0.046,0.027,0.099
,0.063,0.047,0.027,0.099
,0.063,0.047,0.026,0.099
,0.063,0.048,0.026,0.099
,0.063,0.049,0.026,0.098
,0.063,0.049,0.026,0.098
,0.063,0.05,0.026,0.098
,0.063,0.051,0.026,0.098
,0.063,0.051,0.026,0.098
,0.064,0.051,0.026,0.097
,0.064,0.052,0.027,0.097
,0.064,0.052,0.027,0.097
,0.065,0.053,0.027,0.097
,0.065,0.053,0.028,0.097
,0.065,0.053,0.028,0.096
,0.066,0.053,0.029,0.096
,0.066,0.053,0.029,0.096
,0.066,0.053,0.03,0.095
,0.066,0.053,0.03,0.095
,0.067,0.053,0.031,0.094
,0.067,0.053,0.031,0.094
,0.067,0.053,0.031,0.093
,0.067,0.052,0.031,0.093
,0.067,0.052,0.031,0.092
,0.067,0.052,0.031,0.092
,0.067,0.052,0.031,0.091
,0.067,0.051,0.031,0.09
,0.067,0.051,0.031,0.089
,0.067,0.05,0.03,0.089
,0.067,0.05,0.03,0.088
,0.066,0.05,0.029,0.087
,0.066,0.049,0.029,0.086
,0.066,0.049,0.028,0.086
,0.066,0.049,0.027,0.085
,0.065,0.048,0.027,0.084
,0.065,0.048,0.026,0.083
,0.064,0.048,0.025,0.083
,0.064,0.048,0.024,0.082
,0.064,0.048,0.024,0.081
,0.063,0.048,0.023,0.081
,0.063,0.048,0.022,0.08
,0.063,0.048,0.022,0.08
,0.063,0.048,0.021,0.079
,0.063,0.048,0.021,0.079
,0.062,0.049,0.02,0.078
,0.062,0.049,0.02,0.078
,0.062,0.049,0.02,0.077
,0.062,0.049,0.019,0.077
,0.063,0.05,0.019,0.076
,0.063,0.05,0.019,0.076
,0.063,0.051,0.019,0.075
,0.063,0.051,0.019,0.075
,0.064,0.052,0.02,0.074
,0.064,0.052,0.02,0.074
,0.064,0.053,0.02,0.074
,0.065,0.053,0.02,0.073
,0.066,0.053,0.021,0.073
,0.066,0.054,0.021,0.072
,0.067,0.054,0.022,0.071
,0.067,0.054,0.022,0.071
,0.068,0.055,0.023,0.07
,0.068,0.055,0.023,0.069
,0.069,0.055,0.024,0.069
,0.069,0.056,0.025,0.068
,0.07,0.056,0.025,0.067
,0.07,0.056,0.026,0.066
,0.071,0.056,0.026,0.065
,0.071,0.056,0.027,0.064
,0.071,0.056,0.028,0.063
,0.071,0.057,0.028,0.062
,0.071,0.057,0.029,0.061
,0.071,0.057,0.03,0.06
,0.071,0.057,0.031,0.059
,0.07,0.057,0.031,0.059
,0.07,0.057,0.032,0.058
,0.069,0.057,0.033,0.057
,0.069,0.058,0.033,0.056
,0.068,0.058,0.034,0.055
,0.067,0.058,0.035,0.054
,0.066,0.059,0.036,0.053
,0.065,0.059,0.036,0.053
,0.064,0.059,0.037,0.052
,0.063,0.06,0.037,0.051
,0.062,0.06,0.038,0.051
,0.061,0.06,0.038,0.05
,0.06,0.061,0.039,0.05
,0.059,0.061,0.039,0.049
,0.058,0.062,0.04,0.049
,0.057,0.062,0.04,0.048
,0.056,0.062,0.04,0.048
,0.055,0.063,0.04,0.048
,0.054,0.063,0.04,0.048
,0.053,0.064,0.04,0.047
,0.052,0.064,0.04,0.047
,0.052,0.064,0.04,0.047
,0.051,0.065,0.04,0.047
,0.051,0.065,0.04,0.047
,0.051,0.065,0.039,0.046
,0.051,0.065,0.039,0.046
,0.051,0.065,0.038,0.046
,0.051,0.066,0.038,0.046
,0.051,0.066,0.037,0.046
,0.051,0.066,0.036,0.046
,0.052,0.066,0.036,0.045
,0.052,0.065,0.035,0.045
,0.053,0.065,0.034,0.045
,0.053,0.065,0.033,0.045
,0.054,0.065,0.033,0.045
,0.055,0.065,0.032,0.044
,0.055,0.065,0.031,0.044
,0.056,0.064,0.031,0.044
,0.056,0.064,0.03,0.043
,0.057,0.064,0.03,0.043
,0.058,0.063,0.029,0.043
,0.058,0.063,0.029,0.042
,0.059,0.063,0.029,0.042
,0.059,0.062,0.029,0.041
,0.059,0.062,0.028,0.041
,0.059,0.062,0.028,0.04
,0.059,0.061,0.028,0.04
,0.059,0.061,0.028,0.039
,0.059,0.061,0.029,0.038
,0.059,0.061,0.029,0.038
,0.058,0.061,0.029,0.037
,0.058,0.061,0.029,0.036
,0.057,0.061,0.029,0.036
,0.056,0.061,0.03,0.035
,0.055,0.061,0.03,0.034
,0.055,0.061,0.03,0.033
,0.054,0.061,0.031,0.033
,0.053,0.061,0.031,0.032
,0.052,0.061,0.031,0.031
,0.051,0.061,0.031,0.031
,0.05,0.062,0.032,0.03
,0.049,0.062,0.032,0.029
,0.048,0.062,0.032,0.028
,0.047,0.062,0.032,0.028
,0.046,0.062,0.032,0.027
,0.045,0.062,0.032,0.026
,0.044,0.063,0.032,0.026
,0.044,0.063,0.032,0.025
,0.043,0.063,0.032,0.025
,0.043,0.063,0.031,0.024
,0.042,0.063,0.031,0.024
,0.042,0.062,0.031,0.023
,0.041,0.062,0.031,0.023
,0.041,0.062,0.031,0.022
,0.041,0.062,0.03,0.022
,0.041,0.062,0.03,0.022
,0.041,0.061,0.03,0.021
,0.041,0.061,0.03,0.021
,0.041,0.061,0.03,0.021
,0.041,0.06,0.03,0.02
,0.041,0.06,0.03,0.02
,0.041,0.059,0.03,0.02
,0.041,0.059,0.03,0.019
,0.041,0.059,0.03,0.019
,0.041,0.058,0.03,0.019
,0.041,0.058,0.03,0.018
,0.04,0.057,0.03,0.018
,0.04,0.057,0.03,0.017
,0.04,0.057,0.03,0.017
,0.04,0.056,0.03,0.016
,0.04,0.056,0.031,0.016
,0.039,0.055,0.031,0.015
,0.039,0.055,0.031,0.015
,0.039,0.055,0.031,0.014
,0.038,0.054,0.03,0.013
,0.038,0.054,0.03,0.013
,0.037,0.054,0.03,0.012
,0.037,0.054,0.03,0.011
,0.037,0.053,0.029,0.011
,0.036,0.053,0.029,0.01
,0.036,0.053,0.028,0.009
,0.035,0.052,0.028,0.008
,0.035,0.052,0.027,0.008
,0.035,0.052,0.026,0.007
,0.034,0.051,0.025,0.006
,0.034,0.051,0.024,0.006
,0.033,0.05,0.023,0.005
,0.033,0.05,0.022,0.004
,0.032,0.049,0.021,0.003
,0.032,0.049,0.02,0.003
,0.031,0.048,0.019,0.002
,0.03,0.048,0.018,0.002
,0.03,0.047,0.017,0.001
,0.029,0.047,0.016,0
,0.028,0.046,0.015,0
,0.027,0.045,0.014,-0.001
,0.026,0.045,0.013,-0.001
,0.025,0.044,0.012,-0.002
,0.024,0.043,0.011,-0.003
,0.023,0.042,0.01,-0.003
,0.022,0.041,0.009,-0.004
,0.02,0.041,0.009,-0.005
,0.019,0.04,0.008,-0.006
,0.018,0.039,0.008,-0.006
,0.017,0.038,0.007,-0.007
,0.016,0.037,0.007,-0.008
,0.014,0.036,0.006,-0.009
,0.013,0.035,0.006,-0.01
,0.012,0.034,0.006,-0.011
,0.011,0.033,0.005,-0.012
,0.01,0.033,0.005,-0.013
,0.009,0.032,0.005,-0.015
,0.008,0.031,0.004,-0.016
,0.007,0.031,0.004,-0.017
,0.006,0.03,0.004,-0.018
,0.005,0.029,0.003,-0.02
,0.005,0.029,0.003,-0.021
,0.004,0.028,0.002,-0.022
,0.004,0.028,0.002,-0.023
,0.003,0.028,0.001,-0.025
,0.003,0.027,0.001,-0.026
,0.002,0.027,0,-0.027
,0.002,0.027,-0.001,-0.028
,0.001,0.027,-0.002,-0.029
,0.001,0.027,-0.002,-0.03
,0,0.027,-0.003,-0.031
,0,0.026,-0.004,-0.032
,-0.001,0.026,-0.005,-0.033
,-0.001,0.026,-0.006,-0.034
,-0.002,0.026,-0.007,-0.035
,-0.002,0.026,-0.008,-0.036
,-0.003,0.026,-0.009,-0.037
,-0.004,0.025,-0.01,-0.037
,-0.004,0.025,-0.011,-0.038
,-0.005,0.025,-0.012,-0.038
,-0.006,0.025,-0.013,-0.039
,-0.007,0.024,-0.014,-0.04
,-0.008,0.024,-0.015,-0.04
,-0.009,0.023,-0.016,-0.041
,-0.01,0.023,-0.017,-0.041
,-0.011,0.022,-0.017,-0.042
,-0.012,0.022,-0.018,-0.042
,-0.014,0.021,-0.019,-0.043
,-0.015,0.021,-0.019,-0.043
,-0.016,0.02,-0.02,-0.044
,-0.017,0.02,-0.02,-0.044
,-0.019,0.019,-0.021,-0.045
,-0.02,0.018,-0.021,-0.045
,-0.021,0.018,-0.022,-0.046
,-0.022,0.017,-0.022,-0.047
,-0.024,0.017,-0.023,-0.048
,-0.025,0.016,-0.023,-0.048
,-0.026,0.015,-0.024,-0.049
,-0.027,0.015,-0.024,-0.05
,-0.028,0.014,-0.025,-0.051
,-0.029,0.014,-0.025,-0.052
,-0.03,0.013,-0.026,-0.053
,-0.03,0.013,-0.026,-0.053
,-0.031,0.012,-0.027,-0.054
,-0.032,0.012,-0.027,-0.055
,-0.032,0.012,-0.028,-0.056
,-0.032,0.011,-0.028,-0.057
,-0.033,0.011,-0.029,-0.058
,-0.033,0.011,-0.03,-0.059
,-0.033,0.01,-0.03,-0.06
,-0.034,0.01,-0.031,-0.061
,-0.034,0.01,-0.031,-0.062
,-0.034,0.009,-0.032,-0.063
,-0.034,0.009,-0.032,-0.064
,-0.034,0.009,-0.033,-0.064
,-0.034,0.008,-0.033,-0.065
,-0.034,0.008,-0.034,-0.066
,-0.034,0.008,-0.034,-0.066
,-0.034,0.007,-0.034,-0.067
,-0.033,0.007,-0.035,-0.068
,-0.033,0.006,-0.035,-0.068
,-0.033,0.006,-0.035,-0.068
,-0.033,0.005,-0.036,-0.069
,-0.033,0.005,-0.036,-0.069
,-0.033,0.004,-0.036,-0.069
,-0.033,0.004,-0.036,-0.07
,-0.033,0.003,-0.037,-0.07
,-0.033,0.003,-0.037,-0.07
,-0.033,0.002,-0.037,-0.07
,-0.032,0.002,-0.037,-0.07
,-0.032,0.001,-0.037,-0.071
,-0.032,0.001,-0.037,-0.071
,-0.032,0.001,-0.037,-0.071
,-0.032,0,-0.038,-0.071
,-0.032,0,-0.038,-0.071
,-0.032,0,-0.038,-0.071
,-0.033,0,-0.038,-0.071
,-0.033,0,-0.038,-0.072
,-0.033,0,-0.038,-0.072
,-0.033,0,-0.038,-0.072
,-0.033,0,-0.037,-0.072
,-0.033,0,-0.037,-0.073
,-0.034,0,-0.037,-0.073
,-0.034,0,-0.037,-0.073
,-0.034,0.001,-0.037,-0.074
,-0.035,0.001,-0.037,-0.074
,-0.035,0.002,-0.037,-0.075
,-0.035,0.002,-0.036,-0.075
,-0.036,0.002,-0.036,-0.075
,-0.036,0.003,-0.036,-0.076
,-0.037,0.003,-0.036,-0.076
,-0.037,0.004,-0.036,-0.077
,-0.037,0.004,-0.035,-0.077
,-0.038,0.004,-0.035,-0.078
,-0.038,0.004,-0.035,-0.078
,-0.038,0.005,-0.035,-0.078
,-0.039,0.005,-0.035,-0.079
,-0.039,0.005,-0.035,-0.079
,-0.039,0.005,-0.035,-0.079
,-0.039,0.005,-0.035,-0.079
,-0.039,0.005,-0.035,-0.08
,-0.039,0.005,-0.035,-0.08
,-0.039,0.005,-0.035,-0.08
,-0.038,0.005,-0.036,-0.08
,-0.038,0.005,-0.036,-0.08
,-0.038,0.005,-0.036,-0.08
,-0.037,0.005,-0.036,-0.08
,-0.037,0.005,-0.036,-0.08
,-0.036,0.004,-0.036,-0.08
,-0.035,0.004,-0.036,-0.079
,-0.034,0.004,-0.036,-0.079
,-0.034,0.004,-0.036,-0.079
,-0.033,0.004,-0.036,-0.079
,-0.032,0.004,-0.036,-0.078
,-0.031,0.004,-0.036,-0.078
,-0.03,0.004,-0.036,-0.078
,-0.029,0.004,-0.035,-0.078
,-0.029,0.004,-0.035,-0.077
,-0.028,0.005,-0.035,-0.077
,-0.027,0.005,-0.034,-0.077
,-0.026,0.005,-0.034,-0.076
,-0.026,0.005,-0.033,-0.076
,-0.025,0.006,-0.033,-0.076
,-0.025,0.006,-0.032,-0.075
,-0.024,0.007,-0.031,-0.075
,-0.024,0.007,-0.03,-0.075
,-0.024,0.008,-0.03,-0.075
,-0.023,0.009,-0.029,-0.074
,-0.023,0.009,-0.028,-0.074
,-0.023,0.01,-0.027,-0.074
,-0.023,0.011,-0.027,-0.073
,-0.023,0.012,-0.026,-0.073
,-0.023,0.012,-0.025,-0.073
,-0.023,0.013,-0.024,-0.073
,-0.023,0.014,-0.024,-0.072
,-0.024,0.015,-0.023,-0.072
,-0.024,0.015,-0.022,-0.072
,-0.024,0.016,-0.022,-0.072
,-0.024,0.017,-0.021,-0.071
,-0.024,0.017,-0.021,-0.071
,-0.024,0.018,-0.02,-0.071
,-0.024,0.018,-0.02,-0.071
,-0.023,0.019,-0.02,-0.07
,-0.023,0.019,-0.019,-0.07
,-0.023,0.02,-0.019,-0.07
,-0.022,0.02,-0.019,-0.069
,-0.022,0.021,-0.019,-0.069
,-0.021,0.021,-0.019,-0.069
,-0.02,0.021,-0.019,-0.069
,-0.019,0.021,-0.019,-0.068
,-0.018,0.022,-0.019,-0.068
,-0.017,0.022,-0.02,-0.068
,-0.016,0.022,-0.02,-0.068
,-0.015,0.022,-0.02,-0.068
,-0.014,0.022,-0.021,-0.068
,-0.013,0.022,-0.021,-0.067
,-0.011,0.022,-0.021,-0.067
,-0.01,0.022,-0.022,-0.067
,-0.009,0.022,-0.022,-0.067
,-0.007,0.022,-0.022,-0.067
,-0.006,0.022,-0.023,-0.067
,-0.005,0.022,-0.023,-0.067
,-0.003,0.022,-0.023,-0.067
,-0.002,0.023,-0.023,-0.067
,-0.001,0.023,-0.023,-0.067
,0,0.023,-0.023,-0.067
,0.001,0.023,-0.023,-0.067
,0.002,0.023,-0.023,-0.067
,0.003,0.023,-0.023,-0.067
,0.004,0.023,-0.022,-0.067
,0.005,0.024,-0.022,-0.067
,0.006,0.024,-0.021,-0.067
,0.007,0.024,-0.02,-0.067
,0.007,0.024,-0.019,-0.067
,0.008,0.024,-0.019,-0.067
,0.008,0.025,-0.018,-0.066
,0.009,0.025,-0.017,-0.066
,0.009,0.025,-0.016,-0.066
,0.01,0.025,-0.014,-0.066
,0.01,0.025,-0.013,-0.066
,0.01,0.025,-0.012,-0.066
,0.01,0.025,-0.011,-0.065
,0.01,0.025,-0.01,-0.065
,0.01,0.025,-0.009,-0.065
,0.01,0.025,-0.007,-0.065
,0.01,0.025,-0.006,-0.065
,0.01,0.025,-0.005,-0.065
,0.009,0.025,-0.004,-0.065
,0.009,0.025,-0.003,-0.064
,0.009,0.025,-0.003,-0.064
,0.008,0.025,-0.002,-0.064
,0.008,0.024,-0.001,-0.064
,0.008,0.024,-0.001,-0.064
,0.007,0.024,0,-0.064
,0.007,0.024,0,-0.065
,0.006,0.024,0.001,-0.065
,0.006,0.023,0.001,-0.065
,0.006,0.023,0.001,-0.065
,0.005,0.023,0.001,-0.065
,0.005,0.023,0,-0.066
,0.005,0.023,0,-0.066
,0.004,0.023,0,-0.067
,0.004,0.023,-0.001,-0.067
,0.004,0.023,-0.001,-0.068
,0.004,0.023,-0.002,-0.068
,0.004,0.023,-0.003,-0.069
,0.004,0.023,-0.004,-0.069
,0.003,0.023,-0.005,-0.07
,0.004,0.024,-0.006,-0.07
,0.004,0.024,-0.007,-0.071
,0.004,0.024,-0.008,-0.072
,0.004,0.025,-0.009,-0.072
,0.004,0.025,-0.01,-0.073
,0.004,0.025,-0.011,-0.073
,0.004,0.026,-0.012,-0.074
,0.005,0.026,-0.012,-0.075
,0.005,0.026,-0.013,-0.075
,0.005,0.027,-0.014,-0.076
,0.005,0.027,-0.015,-0.076
,0.005,0.027,-0.015,-0.077
,0.005,0.027,-0.016,-0.077
,0.006,0.027,-0.016,-0.077
,0.006,0.027,-0.016,-0.078
,0.006,0.027,-0.016,-0.078
,0.006,0.027,-0.016,-0.078
,0.006,0.027,-0.016,-0.079
,0.006,0.027,-0.016,-0.079
,0.006,0.027,-0.016,-0.079
,0.006,0.027,-0.015,-0.08
,0.006,0.026,-0.015,-0.08
,0.007,0.026,-0.015,-0.08
,0.007,0.026,-0.014,-0.081
,0.007,0.025,-0.013,-0.081
,0.007,0.025,-0.013,-0.081
,0.007,0.024,-0.012,-0.082
,0.007,0.024,-0.012,-0.082
,0.008,0.023,-0.011,-0.082
,0.008,0.023,-0.011,-0.083
,0.008,0.022,-0.01,-0.083
,0.008,0.022,-0.01,-0.084
,0.009,0.022,-0.009,-0.084
,0.009,0.021,-0.009,-0.084
,0.01,0.021,-0.009,-0.085
,0.01,0.021,-0.009,-0.085
,0.01,0.021,-0.008,-0.086
,0.011,0.02,-0.008,-0.086
,0.011,0.02,-0.008,-0.087
,0.011,0.02,-0.008,-0.087
,0.012,0.02,-0.008,-0.088
,0.012,0.02,-0.008,-0.088
,0.012,0.02,-0.008,-0.089
,0.012,0.02,-0.008,-0.089
,0.012,0.021,-0.008,-0.09
,0.013,0.021,-0.008,-0.09
,0.013,0.021,-0.008,-0.09
,0.013,0.021,-0.008,-0.091
,0.012,0.021,-0.008,-0.091
,0.012,0.021,-0.008,-0.091
,0.012,0.021,-0.008,-0.092
,0.012,0.022,-0.008,-0.092
,0.012,0.022,-0.008,-0.092
,0.012,0.022,-0.008,-0.092
,0.011,0.022,-0.008,-0.092
,0.011,0.022,-0.007,-0.092
,0.011,0.022,-0.007,-0.092
,0.011,0.022,-0.007,-0.092
,0.01,0.022,-0.006,-0.092
,0.01,0.022,-0.006,-0.092
,0.01,0.022,-0.005,-0.092
,0.01,0.022,-0.005,-0.092
,0.01,0.022,-0.004,-0.092
,0.01,0.022,-0.004,-0.092
,0.01,0.022,-0.003,-0.092
,0.01,0.021,-0.003,-0.092
,0.01,0.021,-0.002,-0.092
,0.01,0.021,-0.002,-0.092
,0.01,0.021,-0.002,-0.092
,0.01,0.021,-0.001,-0.092
,0.01,0.021,-0.001,-0.092
,0.01,0.021,-0.001,-0.092
,0.011,0.022,-0.001,-0.092
,0.011,0.022,-0.001,-0.092
,0.011,0.022,-0.001,-0.091
,0.011,0.022,-0.001,-0.091
,0.012,0.022,-0.001,-0.091
,0.012,0.023,-0.001,-0.091
,0.012,0.023,-0.002,-0.091
,0.013,0.024,-0.002,-0.091
,0.013,0.024,-0.002,-0.091
,0.013,0.025,-0.003,-0.09
,0.013,0.025,-0.003,-0.09
,0.014,0.026,-0.004,-0.09
,0.014,0.026,-0.005,-0.09
,0.014,0.027,-0.005,-0.09
,0.014,0.027,-0.006,-0.09
,0.014,0.028,-0.006,-0.09
,0.014,0.029,-0.007,-0.09
,0.015,0.029,-0.007,-0.089
,0.015,0.03,-0.007,-0.089
,0.015,0.03,-0.007,-0.089
,0.015,0.031,-0.008,-0.089
,0.015,0.031,-0.008,-0.089
,0.015,0.031,-0.008,-0.089
,0.016,0.032,-0.007,-0.089
,0.016,0.032,-0.007,-0.089
,0.016,0.032,-0.007,-0.089
,0.016,0.032,-0.006,-0.089
,0.017,0.032,-0.006,-0.089
,0.017,0.032,-0.006,-0.089
,0.017,0.032,-0.005,-0.089
,0.018,0.031,-0.004,-0.089
,0.018,0.031,-0.004,-0.089
,0.018,0.031,-0.003,-0.089
,0.019,0.031,-0.003,-0.088
,0.019,0.03,-0.002,-0.088
,0.02,0.03,-0.001,-0.088
,0.02,0.029,-0.001,-0.088
,0.02,0.029,0,-0.088
,0.021,0.029,0,-0.088
,0.021,0.028,0.001,-0.088
,0.022,0.028,0.001,-0.088
,0.022,0.028,0.002,-0.087
,0.022,0.027,0.002,-0.087
,0.023,0.027,0.002,-0.087
,0.023,0.027,0.003,-0.087
,0.023,0.026,0.003,-0.086
,0.023,0.026,0.003,-0.086
,0.024,0.026,0.003,-0.085
,0.024,0.026,0.003,-0.085
,0.024,0.026,0.003,-0.084
,0.024,0.026,0.003,-0.084
,0.024,0.026,0.003,-0.083
,0.024,0.026,0.003,-0.083
,0.024,0.025,0.003,-0.082
,0.024,0.025,0.003,-0.081
,0.024,0.025,0.003,-0.081
,0.023,0.025,0.003,-0.08
,0.023,0.025,0.003,-0.079
,0.023,0.026,0.003,-0.079
,0.023,0.026,0.003,-0.078
,0.023,0.026,0.003,-0.077
,0.023,0.026,0.003,-0.077
,0.022,0.026,0.003,-0.076
,0.022,0.026,0.003,-0.076
,0.022,0.026,0.004,-0.075
,0.022,0.026,0.004,-0.075
,0.022,0.026,0.004,-0.075
,0.022,0.026,0.004,-0.074
,0.022,0.026,0.004,-0.074
,0.022,0.026,0.004,-0.074
,0.022,0.026,0.005,-0.074
,0.021,0.026,0.005,-0.074
,0.021,0.026,0.005,-0.074
,0.021,0.026,0.005,-0.074
,0.021,0.026,0.006,-0.074
,0.021,0.026,0.006,-0.074
,0.021,0.026,0.006,-0.074
,0.021,0.026,0.007,-0.074
,0.021,0.026,0.007,-0.074
,0.021,0.026,0.007,-0.074
,0.021,0.025,0.007,-0.074
,0.021,0.025,0.008,-0.075
,0.02,0.025,0.008,-0.075
,0.02,0.025,0.008,-0.075
,0.02,0.024,0.008,-0.075
,0.02,0.024,0.009,-0.075
,0.02,0.024,0.009,-0.075
,0.02,0.023,0.009,-0.075
,0.02,0.023,0.009,-0.075
,0.02,0.022,0.009,-0.075
,0.02,0.022,0.008,-0.075
,0.021,0.021,0.008,-0.074
,0.021,0.02,0.008,-0.074
,0.021,0.02,0.008,-0.074
,0.021,0.019,0.007,-0.074
,0.021,0.018,0.007,-0.073
,0.022,0.018,0.007,-0.073
,0.022,0.017,0.006,-0.072
,0.022,0.016,0.006,-0.072
,0.023,0.016,0.005,-0.071
,0.023,0.015,0.004,-0.071
,0.023,0.015,0.004,-0.07
,0.024,0.014,0.003,-0.07
